108,ANNA,2,2005
100,SOPHIE,2,2005
93,JULIA,2,2005
92,LEONIE,2,2005
89,LAURA,2,2005
87,SARAH,2,2005
83,LENA,2,2005
78,KATHARINA,2,2005
71,LARA,2,2005
68,VANESSA,2,2005
63,SARA,2,2005
60,LEA,2,2005
57,LISA,2,2005
56,NINA,2,2005
52,ANGELINA,2,2005
51,MICHELLE,2,2005
49,VICTORIA,2,2005
47,AMELIE,2,2005
41,ELENA,2,2005
41,VIKTORIA,2,2005
39,JASMIN,2,2005
38,JOHANNA,2,2005
38,EMILY,2,2005
36,HANNAH,2,2005
36,SELINA,2,2005
35,EMMA,2,2005
35,MARIE,2,2005
34,MARLENE,2,2005
33,ISABELLA,2,2005
33,PAULA,2,2005
32,ALINA,2,2005
31,EMILIA,2,2005
31,SOPHIA,2,2005
31,MELANIE,2,2005
31,MELISA,2,2005
30,VALENTINA,2,2005
30,MAGDALENA,2,2005
30,NADINE,2,2005
30,NICOLE,2,2005
29,LARISSA,2,2005
28,CHIARA,2,2005
28,ELISABETH,2,2005
28,HELENA,2,2005
27,FRANZISKA,2,2005
27,FIONA,2,2005
27,TAMARA,2,2005
27,ALEXANDRA,2,2005
26,JESSICA,2,2005
26,SAMANTHA,2,2005
25,NATALIE,2,2005
25,MELISSA,2,2005
24,CELINE,2,2005
24,MIA,2,2005
23,CLARA,2,2005
22,PATRICIA,2,2005
22,AZRA,2,2005
21,MARIA,2,2005
21,ZOE,2,2005
21,PIA,2,2005
20,LIVIA,2,2005
20,KATARINA,2,2005
20,KRISTINA,2,2005
20,MIRIAM,2,2005
20,LINA,2,2005
20,CELINA,2,2005
19,JENNIFER,2,2005
19,VALERIE,2,2005
19,STELLA,2,2005
18,KLARA,2,2005
18,FLORA,2,2005
18,ALEYNA,2,2005
18,ANNIKA,2,2005
18,SELIN,2,2005
18,HELENE,2,2005
18,AMINA,2,2005
17,ANJA,2,2005
17,INES,2,2005
17,CAROLINE,2,2005
17,ILAYDA,2,2005
16,SUDENAZ,2,2005
16,ANTONIA,2,2005
16,MERVE,2,2005
16,SABRINA,2,2005
16,LILLY,2,2005
16,ANASTASIA,2,2005
16,AYLIN,2,2005
16,ELIF,2,2005
16,ZEYNEP,2,2005
16,CARINA,2,2005
15,SANDRA,2,2005
15,DILARA,2,2005
15,THERESA,2,2005
15,STEFANIE,2,2005
14,REBECCA,2,2005
14,HANNA,2,2005
14,LORENA,2,2005
14,JANA,2,2005
14,TANJA,2,2005
14,CHRISTINA,2,2005
13,ANA,2,2005
133,MAXIMILIAN,1,2005
128,DAVID,1,2005
113,ALEXANDER,1,2005
106,FLORIAN,1,2005
106,LUKAS,1,2005
106,JULIAN,1,2005
104,FELIX,1,2005
93,SEBASTIAN,1,2005
90,TOBIAS,1,2005
84,MORITZ,1,2005
84,DANIEL,1,2005
82,SIMON,1,2005
81,MARCEL,1,2005
79,FABIAN,1,2005
77,BENJAMIN,1,2005
70,DOMINIK,1,2005
70,ELIAS,1,2005
68,PAUL,1,2005
66,LEON,1,2005
65,STEFAN,1,2005
64,RAPHAEL,1,2005
62,MICHAEL,1,2005
58,JAKOB,1,2005
56,MATTHIAS,1,2005
52,KEVIN,1,2005
48,PHILIPP,1,2005
43,MANUEL,1,2005
41,PATRICK,1,2005
41,OLIVER,1,2005
41,SAMUEL,1,2005
40,NIKLAS,1,2005
40,ADRIAN,1,2005
37,CHRISTIAN,1,2005
37,JAN,1,2005
37,CHRISTOPH,1,2005
36,GABRIEL,1,2005
36,MARKUS,1,2005
35,NICO,1,2005
35,LUCA,1,2005
34,MARTIN,1,2005
33,VALENTIN,1,2005
32,NICOLAS,1,2005
32,LORENZ,1,2005
30,NOAH,1,2005
30,MARKO,1,2005
30,JUSTIN,1,2005
30,LUCAS,1,2005
30,BENEDIKT,1,2005
29,FILIP,1,2005
29,CLEMENS,1,2005
29,THOMAS,1,2005
29,MOHAMED,1,2005
28,EMIRHAN,1,2005
28,MUHAMMED,1,2005
27,PHILIP,1,2005
27,EMIL,1,2005
26,MATHIAS,1,2005
26,MAX,1,2005
25,JONAS,1,2005
25,KONSTANTIN,1,2005
25,JOHANNES,1,2005
24,PASCAL,1,2005
23,YUSUF,1,2005
23,ARDA,1,2005
23,NIKOLAUS,1,2005
23,ANDREAS,1,2005
23,LUKA,1,2005
22,LEO,1,2005
22,MARCO,1,2005
21,ANDRE,1,2005
21,MARVIN,1,2005
21,MEHMET,1,2005
21,ALI,1,2005
21,ENES,1,2005
20,ALEKSANDAR,1,2005
20,MARIO,1,2005
20,LAURENZ,1,2005
19,JOSEF,1,2005
19,RAFFAEL,1,2005
18,ANTONIO,1,2005
17,LUIS,1,2005
17,NIKOLA,1,2005
17,FURKAN,1,2005
17,TIM,1,2005
16,THEODOR,1,2005
16,ÖMER,1,2005
16,BEN,1,2005
16,JONATHAN,1,2005
16,KARIM,1,2005
15,EFE,1,2005
14,YASIN,1,2005
14,ROBIN,1,2005
14,TIMO,1,2005
14,LEONARD,1,2005
14,ERIK,1,2005
14,KILIAN,1,2005
14,ANGELO,1,2005
14,IBRAHIM,1,2005
14,ADAM,1,2005
13,RENE,1,2005
