177,ÖMER,1,2000
140,KATHARINA,2,2000
130,SARAH,2,2000
128,ANNA,2,2000
107,LISA,2,2000
103,SOPHIE,2,2000
96,MICHELLE,2,2000
86,VANESSA,2,2000
84,LAURA,2,2000
70,NINA,2,2000
69,MELANIE,2,2000
60,LENA,2,2000
57,VICTORIA,2,2000
57,NADINE,2,2000
56,JESSICA,2,2000
52,HANNAH,2,2000
50,JENNIFER,2,2000
48,DENISE,2,2000
46,SANDRA,2,2000
44,CHIARA,2,2000
43,ISABELLA,2,2000
43,JASMIN,2,2000
43,VIKTORIA,2,2000
43,NICOLE,2,2000
42,MAGDALENA,2,2000
42,LARA,2,2000
41,LEA,2,2000
41,ALEXANDRA,2,2000
40,STEFANIE,2,2000
39,SARA,2,2000
38,SELINA,2,2000
36,JOHANNA,2,2000
35,NATALIE,2,2000
35,CAROLINE,2,2000
33,CHRISTINA,2,2000
32,ALINA,2,2000
31,REBECCA,2,2000
31,CELINA,2,2000
30,MARIA,2,2000
29,DANIELA,2,2000
29,TAMARA,2,2000
29,PIA,2,2000
27,MARLENE,2,2000
27,VERONIKA,2,2000
27,TANJA,2,2000
26,MELISSA,2,2000
26,SABRINA,2,2000
26,LISA-MARIE,2,2000
24,JANINE,2,2000
23,PATRICIA,2,2000
23,ELISABETH,2,2000
23,NATHALIE,2,2000
23,MIRIAM,2,2000
23,CLARA,2,2000
22,CELINE,2,2000
22,EMILY,2,2000
21,BIANCA,2,2000
21,KRISTINA,2,2000
21,CARINA,2,2000
21,BARBARA,2,2000
20,KERSTIN,2,2000
20,FIONA,2,2000
20,CORNELIA,2,2000
20,THERESA,2,2000
19,ELENA,2,2000
19,INES,2,2000
19,LEONIE,2,2000
18,FLORA,2,2000
18,ANTONIA,2,2000
18,SOPHIA,2,2000
18,IRIS,2,2000
17,FRANZISKA,2,2000
17,CARMEN,2,2000
17,JAQUELINE,2,2000
17,EMMA,2,2000
17,SAMANTHA,2,2000
16,LARISSA,2,2000
16,JACQUELINE,2,2000
16,ANJA,2,2000
16,LINDA,2,2000
16,HANNA,2,2000
16,MARIE,2,2000
15,EMILIA,2,2000
15,STEPHANIE,2,2000
15,KAROLINE,2,2000
15,HELENE,2,2000
15,ISABEL,2,2000
15,VERENA,2,2000
15,EVA,2,2000
14,BEATRICE,2,2000
14,PAULA,2,2000
14,HELENA,2,2000
14,AYLIN,2,2000
14,VALENTINA,2,2000
14,STELLA,2,2000
14,JANA,2,2000
14,MÄDCHEN-OV,2,2000
14,LINA,2,2000
14,BETTINA,2,2000
14,SONJA,2,2000
159,FLORIAN,1,2000
151,ALEXANDER,1,2000
151,LUKAS,1,2000
148,MAXIMILIAN,1,2000
143,DANIEL,1,2000
125,MARCEL,1,2000
114,SEBASTIAN,1,2000
113,DAVID,1,2000
107,MICHAEL,1,2000
103,PHILIPP,1,2000
96,CHRISTOPH,1,2000
89,JAKOB,1,2000
88,PAUL,1,2000
87,DOMINIK,1,2000
87,TOBIAS,1,2000
85,MANUEL,1,2000
85,STEFAN,1,2000
79,PATRICK,1,2000
76,MATTHIAS,1,2000
74,FELIX,1,2000
71,FABIAN,1,2000
68,THOMAS,1,2000
67,JULIAN,1,2000
60,KEVIN,1,2000
57,BENJAMIN,1,2000
55,SIMON,1,2000
54,ELIAS,1,2000
53,MARTIN,1,2000
52,RAPHAEL,1,2000
52,MORITZ,1,2000
48,MARKUS,1,2000
44,LEON,1,2000
44,CHRISTIAN,1,2000
42,NIKLAS,1,2000
41,NICO,1,2000
38,ANDREAS,1,2000
36,CLEMENS,1,2000
36,JOHANNES,1,2000
34,SAMUEL,1,2000
33,RENE,1,2000
33,OLIVER,1,2000
32,NICOLAS,1,2000
32,JAN,1,2000
31,MARIO,1,2000
30,CHRISTOPHER,1,2000
30,MARVIN,1,2000
29,MARCO,1,2000
29,BERNHARD,1,2000
26,BENEDIKT,1,2000
25,PHILIP,1,2000
25,JONAS,1,2000
24,ANDRE,1,2000
23,GEORG,1,2000
23,MATHIAS,1,2000
22,NOAH,1,2000
22,MARC,1,2000
21,MARKO,1,2000
21,MUHAMMED,1,2000
21,DOMINIC,1,2000
20,SASCHA,1,2000
20,VALENTIN,1,2000
20,ADRIAN,1,2000
20,PASCAL,1,2000
20,LORENZ,1,2000
20,NIKOLAUS,1,2000
19,ALEKSANDAR,1,2000
19,JONATHAN,1,2000
19,LUCA,1,2000
19,EMRE,1,2000
18,FILIP,1,2000
18,PETER,1,2000
17,PATRIK,1,2000
17,ERIK,1,2000
17,DENNIS,1,2000
17,ENES,1,2000
16,TIM,1,2000
16,MARCUS,1,2000
16,LUCAS,1,2000
16,RICHARD,1,2000
16,GREGOR,1,2000
15,KARIM,1,2000
15,MAX,1,2000
14,ARMIN,1,2000
14,RAFFAEL,1,2000
14,GABRIEL,1,2000
14,FABIO,1,2000
14,LAURENZ,1,2000
14,ERIC,1,2000
14,ANTON,1,2000
13,PHILLIP,1,2000
13,MERT,1,2000
13,EMIL,1,2000
13,DENIS,1,2000
12,STEPHAN,1,2000
12,KONSTANTIN,1,2000
12,MEHMET,1,2000
12,ROBERT,1,2000
12,RAFAEL,1,2000
12,ROMAN,1,2000
11,JOSEF,1,2000
