103,LEONIE,2,2009
92,SOPHIE,2,2009
92,LAURA,2,2009
86,ANNA,2,2009
79,LENA,2,2009
76,SARAH,2,2009
68,LARA,2,2009
64,JULIA,2,2009
61,EMMA,2,2009
61,MARIE,2,2009
60,KATHARINA,2,2009
60,SARA,2,2009
59,MIA,2,2009
51,LISA,2,2009
49,ANGELINA,2,2009
46,LEA,2,2009
46,AMELIE,2,2009
45,EMILY,2,2009
44,SOPHIA,2,2009
43,VALENTINA,2,2009
41,EMILIA,2,2009
39,JOHANNA,2,2009
37,ELENA,2,2009
37,NINA,2,2009
36,VANESSA,2,2009
35,CHIARA,2,2009
35,HANNAH,2,2009
33,HELENA,2,2009
32,VALERIE,2,2009
31,MARLENE,2,2009
30,LINA,2,2009
29,SELINA,2,2009
29,ALINA,2,2009
28,FRANZISKA,2,2009
28,VICTORIA,2,2009
27,ISABELLA,2,2009
27,MAGDALENA,2,2009
27,VIKTORIA,2,2009
26,ELA,2,2009
26,MICHELLE,2,2009
25,MIRIAM,2,2009
25,PAULA,2,2009
25,ELLA,2,2009
24,KLARA,2,2009
23,ELIF,2,2009
22,ELISA,2,2009
22,JASMIN,2,2009
21,LARISSA,2,2009
21,LILLY,2,2009
21,STELLA,2,2009
20,MAYA,2,2009
20,MELANIE,2,2009
19,ELISABETH,2,2009
19,MELISSA,2,2009
19,SELIN,2,2009
19,TUANA,2,2009
19,SAMANTHA,2,2009
18,MAJA,2,2009
18,NISA,2,2009
18,ANASTASIA,2,2009
18,CLARA,2,2009
18,ALMA,2,2009
18,ZOE,2,2009
17,FLORA,2,2009
17,JANA,2,2009
17,PIA,2,2009
17,CELINA,2,2009
16,NATALIE,2,2009
16,ANIKA,2,2009
16,LIVIA,2,2009
16,THERESA,2,2009
16,ZEYNEP,2,2009
15,ANA,2,2009
15,MARIA,2,2009
15,IREM,2,2009
15,LINDA,2,2009
15,AZRA,2,2009
15,CAROLINE,2,2009
14,ANTONIA,2,2009
14,LUISA,2,2009
14,HANNA,2,2009
14,OLIVIA,2,2009
14,HANA,2,2009
14,LEONA,2,2009
14,AMINA,2,2009
13,ANNIKA,2,2009
13,DILARA,2,2009
13,CAROLINA,2,2009
13,KATARINA,2,2009
13,DIANA,2,2009
13,LUISE,2,2009
13,ISABEL,2,2009
13,ANJA,2,2009
13,ECRIN,2,2009
13,ALEXANDRA,2,2009
13,NORA,2,2009
13,KIMBERLY,2,2009
12,VIVIEN,2,2009
12,TAMARA,2,2009
12,BEYZA,2,2009
120,MAXIMILIAN,1,2009
114,ALEXANDER,1,2009
102,DAVID,1,2009
95,LEON,1,2009
92,SEBASTIAN,1,2009
83,LUKAS,1,2009
74,PAUL,1,2009
74,MORITZ,1,2009
73,TOBIAS,1,2009
73,FABIAN,1,2009
71,ELIAS,1,2009
70,JAKOB,1,2009
69,SIMON,1,2009
68,BENJAMIN,1,2009
68,FELIX,1,2009
67,DANIEL,1,2009
62,JULIAN,1,2009
61,PHILIPP,1,2009
56,FLORIAN,1,2009
55,RAPHAEL,1,2009
53,NICO,1,2009
53,MARCEL,1,2009
51,NOAH,1,2009
50,DOMINIK,1,2009
47,JONAS,1,2009
45,VALENTIN,1,2009
45,LUCA,1,2009
44,KONSTANTIN,1,2009
44,EMIL,1,2009
41,NIKLAS,1,2009
41,GABRIEL,1,2009
40,SAMUEL,1,2009
38,MICHAEL,1,2009
35,OLIVER,1,2009
34,NICOLAS,1,2009
34,STEFAN,1,2009
34,ADRIAN,1,2009
30,PASCAL,1,2009
30,MATTHIAS,1,2009
29,FILIP,1,2009
29,MUHAMMED,1,2009
29,JOHANNES,1,2009
28,KEVIN,1,2009
28,JAN,1,2009
28,MARKO,1,2009
28,LORENZ,1,2009
27,TIM,1,2009
27,LAURENZ,1,2009
27,RAFAEL,1,2009
26,CHRISTIAN,1,2009
25,MATTEO,1,2009
25,ALI,1,2009
24,NIKOLAUS,1,2009
24,PATRICK,1,2009
24,MARCO,1,2009
24,LUIS,1,2009
23,ARDA,1,2009
23,CONSTANTIN,1,2009
22,MUSTAFA,1,2009
22,MARIO,1,2009
21,CLEMENS,1,2009
21,PHILIP,1,2009
21,MANUEL,1,2009
21,ANTON,1,2009
21,ENES,1,2009
21,MAX,1,2009
20,LEO,1,2009
20,MEHMET,1,2009
20,LEOPOLD,1,2009
20,LUKA,1,2009
20,NIKOLA,1,2009
19,AHMED,1,2009
19,ALEKSANDAR,1,2009
19,MARVIN,1,2009
18,MARTIN,1,2009
18,CHRISTOPH,1,2009
18,FABIO,1,2009
18,FINN,1,2009
18,THEO,1,2009
18,FURKAN,1,2009
18,ADAM,1,2009
17,DENIZ,1,2009
17,TIMO,1,2009
17,JUSTIN,1,2009
17,LUCAS,1,2009
17,EREN,1,2009
17,ANDREAS,1,2009
17,OSKAR,1,2009
16,THEODOR,1,2009
16,YUSUF,1,2009
16,CHRISTOPHER,1,2009
16,KEREM,1,2009
16,BEN,1,2009
16,JONATHAN,1,2009
15,GEORG,1,2009
15,TRISTAN,1,2009
15,ERIK,1,2009
14,ÖMER,1,2009
14,NILS,1,2009
14,LEONHARD,1,2009
