105,LEONIE,2,2008
100,SOPHIE,2,2008
93,JULIA,2,2008
88,ANNA,2,2008
87,SARAH,2,2008
83,LENA,2,2008
76,LAURA,2,2008
73,KATHARINA,2,2008
70,LARA,2,2008
61,LEA,2,2008
54,SARA,2,2008
53,LISA,2,2008
51,MARIE,2,2008
46,AMELIE,2,2008
45,EMMA,2,2008
44,HANNAH,2,2008
43,MAGDALENA,2,2008
42,SOPHIA,2,2008
42,EMILY,2,2008
41,JOHANNA,2,2008
41,VICTORIA,2,2008
40,MARLENE,2,2008
40,SELINA,2,2008
40,ELENA,2,2008
40,VALENTINA,2,2008
39,MIA,2,2008
37,EMILIA,2,2008
36,ANGELINA,2,2008
35,NINA,2,2008
33,VALERIE,2,2008
32,ISABELLA,2,2008
32,VANESSA,2,2008
31,CHIARA,2,2008
31,MIRIAM,2,2008
30,HELENA,2,2008
30,AZRA,2,2008
29,VIKTORIA,2,2008
28,NORA,2,2008
27,ALINA,2,2008
26,MICHELLE,2,2008
25,FRANZISKA,2,2008
25,JASMIN,2,2008
25,MELANIE,2,2008
24,PAULA,2,2008
24,MELISSA,2,2008
24,ZOE,2,2008
23,LARISSA,2,2008
23,MARIA,2,2008
23,CLARA,2,2008
23,JANA,2,2008
23,ELIF,2,2008
23,ELLA,2,2008
23,NADINE,2,2008
23,LINA,2,2008
22,ELISABETH,2,2008
22,STELLA,2,2008
21,ELISA,2,2008
21,ANTONIA,2,2008
20,ELA,2,2008
19,HANNA,2,2008
19,PIA,2,2008
18,NATALIE,2,2008
18,JESSICA,2,2008
18,CHARLOTTE,2,2008
18,ISABEL,2,2008
17,ANNIKA,2,2008
17,REBECCA,2,2008
17,DILARA,2,2008
17,NISA,2,2008
17,SELIN,2,2008
17,LIVIA,2,2008
17,TAMARA,2,2008
17,JENNIFER,2,2008
17,HELENE,2,2008
17,THERESA,2,2008
17,NICOLE,2,2008
17,CELINA,2,2008
16,FLORA,2,2008
16,MAJA,2,2008
16,LINDA,2,2008
16,CELINE,2,2008
16,LILLY,2,2008
16,ALMA,2,2008
15,LUISA,2,2008
15,MELISA,2,2008
15,ANJA,2,2008
15,SAMANTHA,2,2008
14,VIOLA,2,2008
14,ROSA,2,2008
14,ELINA,2,2008
14,ZEHRA,2,2008
14,YAREN,2,2008
14,ALEXANDRA,2,2008
14,INES,2,2008
13,LORENA,2,2008
13,AMINA,2,2008
13,EVA,2,2008
13,DIANA,2,2008
12,OLIVIA,2,2008
12,MERYEM,2,2008
120,MAXIMILIAN,1,2008
119,DAVID,1,2008
108,FELIX,1,2008
103,LUKAS,1,2008
98,ALEXANDER,1,2008
96,LEON,1,2008
93,DANIEL,1,2008
91,TOBIAS,1,2008
88,PAUL,1,2008
85,SEBASTIAN,1,2008
83,JULIAN,1,2008
78,BENJAMIN,1,2008
75,SIMON,1,2008
71,FLORIAN,1,2008
71,FABIAN,1,2008
66,MORITZ,1,2008
64,MARCEL,1,2008
62,ELIAS,1,2008
60,JAKOB,1,2008
58,RAPHAEL,1,2008
52,DOMINIK,1,2008
51,LUCA,1,2008
51,ADRIAN,1,2008
49,NOAH,1,2008
49,SAMUEL,1,2008
47,NIKLAS,1,2008
46,ARDA,1,2008
45,PHILIPP,1,2008
42,KEVIN,1,2008
42,JONAS,1,2008
41,GABRIEL,1,2008
41,EMIL,1,2008
41,NICO,1,2008
39,VALENTIN,1,2008
39,MATTHIAS,1,2008
38,LORENZ,1,2008
36,LUIS,1,2008
33,MARKO,1,2008
33,CLEMENS,1,2008
33,STEFAN,1,2008
32,MICHAEL,1,2008
32,LUKA,1,2008
31,LEO,1,2008
30,CHRISTIAN,1,2008
29,MARCO,1,2008
29,NICOLAS,1,2008
29,OLIVER,1,2008
29,FABIO,1,2008
29,MANUEL,1,2008
28,MARTIN,1,2008
28,MUHAMMED,1,2008
28,ENES,1,2008
27,PATRICK,1,2008
27,JUSTIN,1,2008
27,MAX,1,2008
26,THOMAS,1,2008
25,TIM,1,2008
25,EFE,1,2008
24,OSKAR,1,2008
22,MARKUS,1,2008
22,ALEKSANDAR,1,2008
22,JAN,1,2008
22,CHRISTOPH,1,2008
22,KONSTANTIN,1,2008
22,ADAM,1,2008
21,CONSTANTIN,1,2008
21,MARVIN,1,2008
21,BENEDIKT,1,2008
20,PHILIP,1,2008
20,JOHANNES,1,2008
19,FILIP,1,2008
19,MERT,1,2008
19,JONATHAN,1,2008
19,MARIO,1,2008
19,LAURENZ,1,2008
19,ANDREAS,1,2008
19,FURKAN,1,2008
19,ARTHUR,1,2008
18,DORIAN,1,2008
18,LUCAS,1,2008
18,EREN,1,2008
18,PASCAL,1,2008
18,NIKOLA,1,2008
17,AHMET,1,2008
17,DENIZ,1,2008
17,VINCENT,1,2008
17,MEHMET,1,2008
17,ALI,1,2008
16,THEODOR,1,2008
16,ANTONIO,1,2008
16,YUSUF,1,2008
16,TIMO,1,2008
16,ERIK,1,2008
16,ANDRE,1,2008
15,LOUIS,1,2008
15,AHMED,1,2008
15,GEORG,1,2008
15,VIKTOR,1,2008
15,MATTEO,1,2008
15,DOMINIC,1,2008
